"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"902792",8024803835,"GEM9735","NY","PAS","01/12/2015",40,"SUBN","INFIN","T",15490,0,0,"01/01/20161211 12:00:00 PM",112,112,112,352040,"T401","K","0825A","","Q","I","E","73rd Rd","120ft S/of Queens Bl","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","BK",NA,2009,"",7,"59-A","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6473290",4605263056,"EUZ2639","NY","PAS","02/24/2015",36,"SUBN","ME/BE","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1015A","","","","","WB GOETHALS RD N @ J","ULES DR","01/05/0001 12:00:00 PM",1180,"B","T","","","","LTBL",NA,2009,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3415655",7574780705,"GDX8331","NY","PAS","06/01/2015",40,"SUBN","CHRYS","T",67730,14180,14230,"01/01/20170409 12:00:00 PM",66,66,66,331277,"T302","M","0724A","","K","F","1225","Ocean Pky","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","GREY",NA,2001,"",0,"R 32","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6264187",7808595597,"GJM2314","NY","PAS","10/28/2014",51,"PICK","DODGE","T",71730,49630,48830,"01/01/20150813 12:00:00 PM",84,84,84,347607,"T301","L","0138P","","K","O","69","Poplar St","","01/05/0001 12:00:00 PM",408,"e3","","","","","GY",NA,2001,"",0,"M 31","51-Sidewalk","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7797623",5081342488,"GPP9641","NY","PAS","07/02/2014",7,"SUBN","HONDA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1019A","","","","","BRUCKNER BLVD (E/B)","@ BRONX RIVER PKWY R","01/05/0001 12:00:00 PM",1111,"D","T","","","","GR",NA,2011,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"490434",7911974690,"YRR7186","PA","PAS","01/19/2015",82,"PICK","DODGE","T",34710,10510,10610,"01/01/88880088 12:00:00 PM",18,18,18,350285,"T106","B","0801A","","NY","F","111","W 47th St","","01/05/0001 12:00:00 PM",408,"k1","","","","","BLACK",NA,0,"",0,"99 6","82-Unaltered Commerc Vehicle","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11063532",8039406407,"DNN5423","NY","PAS","06/06/2015",38,"SUBN","CHEVR","T",34750,10610,13610,"01/01/20160630 12:00:00 PM",18,18,18,358658,"T106","J","0819A","","NY","F","202","W 49th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","1200A","WH",NA,2004,"",0,"31 6","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9920054",8008888611,"61329MC","NY","COM","03/06/2015",19,"VAN","FORD","T",52930,93250,42730,"01/01/88888888 12:00:00 PM",84,84,84,359310,"T301","N","0121P","","K","O","395","Jay St","","01/05/0001 12:00:00 PM",408,"c3","","YYYYYYY","","","WHITE",NA,0,"",0,"05 3","19-No Stand (bus stop)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8035879",5086244596,"T625896C","NY","OMT","05/17/2015",7,"4DSD","TOYOT","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0914A","","","","","ALLERTON AVE (W/B) @","BARNES AVE","01/05/0001 12:00:00 PM",1111,"D","T","","","","BK",NA,2013,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3945269",7684231303,"GFV2376","NY","PAS","10/10/2014",37,"SUBN","BMW","T",8740,7540,7790,"01/01/20150410 12:00:00 PM",114,114,114,361081,"T401","G","0105P","1258P","Q","F","28-55","36th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","WH",NA,2013,"407-2274",0,"52-A","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5000347",7637507865,"DMJ7738","NY","PAS","09/05/2014",38,"SUBN","KIA","T",9540,39595,54580,"01/01/20160210 12:00:00 PM",109,109,109,358589,"T401","I","0509P","","Q","F","133-24","41st Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","1000P","TN",NA,2005,"",0,"06 4","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8975846",7804241010,"EWN5608","NY","PAS","06/12/2015",37,"4DSD","TOYOT","T",5580,33730,32130,"01/01/20160113 12:00:00 PM",78,78,78,361853,"T302","R","0228P","0202P","K","F","156","5th Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","GY",NA,2008,"302-9624",0,"56 3","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2009233",1374674503,"EKZ4931","NY","PAS","10/31/2014",21,"SDN","TOYOT","S",72230,75430,86630,"01/01/20151214 12:00:00 PM",71,71,0,594634,"KN09","0000","1120A","","K","F","1646","PRESIDENT ST","","01/05/0001 12:00:00 PM",408,"D1","","BBBBYBB","1100A","1230P","BLUE",0,2008,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11703371",7615858239,"FAK9004","NY","PAS","11/17/2014",21,"4DSD","TOYOT","T",9540,58590,23090,"01/01/20160318 12:00:00 PM",109,109,109,357738,"T401","C","0917A","","Q","F","144-70","41st Ave","","01/05/0001 12:00:00 PM",408,"d1","","Y","0900A","1030A","BL",NA,2007,"",0,"03 4","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4495065",7575538940,"637084","RI","PAS","08/01/2014",40,"4DSD","TOYOT","T",35230,15710,11710,"01/01/20160688 12:00:00 PM",20,20,20,356258,"T103","F","1106A","","NY","O","140","W 73rd St","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","SILVE",NA,0,"",1,"55 7","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2066063",7410789270,"GSA4350","NY","PAS","11/20/2014",19,"4DSD","FORD","T",70720,12550,27540,"01/01/20161015 12:00:00 PM",52,52,52,356312,"T801","B","0919P","","BX","F","2661","Valentine Ave","","01/05/0001 12:00:00 PM",408,"c3","","YYYYYYY","","","BK",NA,2003,"",0,"K 21","19-No Stand (bus stop)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"630257",7857182503,"ALPINE77","NY","OMT","01/30/2015",14,"4DSD","LINCO","T",34890,10410,10510,"01/01/20160131 12:00:00 PM",18,18,18,353071,"T106","C","0304P","","NY","F","9","W 56th St","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","BK",NA,2011,"",0,"99 6","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11792350",1370548576,"2K32B","NY","SRF","09/30/2014",21,"TAXI","TOYOT","S",59990,9190,9490,"01/01/20150331 12:00:00 PM",108,108,0,834123,"QW02","0000","0736A","","Q","F","39-44","QUEENS BLVD","","01/05/0001 12:00:00 PM",408,"D1","","BBBBBYB","0730A","0800A","YELLO",0,2012,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1257936",7167963100,"FMV6130","NY","PAS","10/06/2014",71,"4DSD","KIA","T",54950,40404,40404,"01/01/20150808 12:00:00 PM",120,120,120,353427,"T303","A","0924A","","R","F","621","Westervelt Ave","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","WH",NA,2013,"",0,"01-A","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8218280",5084114004,"GUX5577","NY","PAS","12/07/2014",7,"4DSD","FORD","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1024A","","","","","MCDONALD AVE (S/B) @","VANDERBILT ST","01/05/0001 12:00:00 PM",1111,"D","T","","","","BK",NA,2015,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7821414",5086878962,"GGP4020","NY","PAS","06/21/2015",7,"4DSD","NISSA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0725P","","","","","JAMAICA AVE (E/B) @","PENNSYLVANIA AVE","01/05/0001 12:00:00 PM",1111,"D","T","","","","BK",NA,2011,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4133647",8003070510,"DCF2767","NY","PAS","09/17/2014",46,"4DSD","HONDA","T",11710,36070,36090,"01/01/20160220 12:00:00 PM",26,26,26,356261,"T103","AA","0652A","","NY","F","1131","Amsterdam Ave","","01/05/0001 12:00:00 PM",408,"f1","","","","","RD",NA,1997,"",0,"CC1","46A-Double Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4221963",8004532111,"GRJ7865","NY","PAS","02/05/2015",20,"4DSD","LEXUS","T",26230,40930,18630,"01/01/20150329 12:00:00 PM",67,67,67,361268,"T302","E","1153A","","K","F","2244","Church Ave","","01/05/0001 12:00:00 PM",408,"d","","YYYYY","0700A","0400P","BK",NA,2008,"",0,"28 3","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8437929",5084585694,"T630674C","NY","OMT","01/10/2015",7,"4DSD","TOYOT","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0630P","","","","","3RD AVE (S/B) @ E 13","5TH ST","01/05/0001 12:00:00 PM",1111,"D","T","","","","WH",NA,2012,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4921663",7629482942,"EHA8861","NY","PAS","02/11/2015",38,"SUBN","DODGE","T",72720,26760,26790,"01/01/20160402 12:00:00 PM",44,44,44,359339,"T201","D","0952A","","BX","O","1405","Walton Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BLUE",NA,2007,"",0,"11 2","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4846160",7199597060,"DXE7954","NY","PAS","06/20/2015",37,"SUBN","HYUND","T",17380,0,0,"01/01/20170103 12:00:00 PM",68,68,68,358138,"T302","K","0320P","0313P","K","I","E","Bay Ridge Ave","55ft N/of 5th Ave","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","WH",NA,2004,"309-1509",0,"21 3","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7216585",4600976940,"GFD7481","NY","PAS","06/24/2014",36,"4DSD","HONDA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0123P","","","","","NB RALPH AVE @ BEVER","LEY RD","01/05/0001 12:00:00 PM",1180,"B","T","","","","WH",NA,2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5952144",7357369985,"4ANVH2","CT","PAS","01/19/2015",20,"4DSD","AUDI","T",18490,45590,16400,"01/01/20150088 12:00:00 PM",19,19,19,355639,"T103","L","0110P","","NY","O","519","E 75th St","","01/05/0001 12:00:00 PM",408,"d","","YYYYY","0700A","0700P","GREY",NA,0,"",0,"CC1","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5873481",8018117883,"66503ME","NY","COM","04/22/2015",14,"PICK","PETER","T",18170,25390,27790,"01/01/20160430 12:00:00 PM",14,14,14,333733,"T106","H","0315P","","NY","O","55","E 59th St","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","WHITE",NA,2013,"",0,"99 6","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7572128",1383156785,"0674STM","MN","PAS","04/28/2015",46,"","","P",25390,19110,19130,"01/05/0001 12:00:00 PM",23,23,23,945266,"0023","0000","0911A","","NY","O","1589","MADISON AVE","","01/05/0001 12:00:00 PM",408,"F1","","BBBBBBB","ALL","ALL","WHITE",0,0,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4012854",8033137897,"GSD3755","NY","OMS","06/12/2015",72,"SUBN","CHRYS","T",34050,10910,33390,"01/01/20150930 12:00:00 PM",6,6,6,358863,"T105","N","0845P","","NY","F","427","W 14th St","","01/05/0001 12:00:00 PM",408,"j7","","","","","TN",NA,2015,"",0,"Y 99","72-Insp Stkr Mutilated","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3339543",7918311103,"YJJ18E","NJ","PAS","07/21/2014",31,"SUBN","FORD","T",34470,10610,10810,"01/01/88888888 12:00:00 PM",14,14,14,358594,"T106","H","1244P","","NY","O","240","W 35th St","","01/05/0001 12:00:00 PM",408,"l3","","YYYYY","0600A","0700P","BLACK",NA,0,"",0,"18 6","31-No Stand (Com. Mtr. Zone)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11667756",8017418267,"GNH1029","NY","PAS","02/10/2015",21,"4DSD","HONDA","T",66390,35780,8440,"01/01/20160217 12:00:00 PM",114,114,114,355558,"T401","M","1137A","","Q","F","33-47","Vernon Blvd","","01/05/0001 12:00:00 PM",408,"d1","","Y","1130A","0100P","GY",NA,2002,"",0,"D 41","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5524249",7517549716,"CMJ5331","NY","PAS","03/17/2015",46,"SUBN","MERCU","T",68930,54057,50930,"01/01/20150610 12:00:00 PM",73,73,73,345162,"T301","M","0938A","","K","F","2041","Pacific St","","01/05/0001 12:00:00 PM",408,"f1","","","","","GREY",NA,0,"",0,"A 31","46A-Double Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10318342",7487409820,"57361","NY","MED","12/09/2014",46,"4DSD","CHRYS","T",0,0,0,"01/01/20150628 12:00:00 PM",50,50,50,357046,"T201","H","0105P","","BX","I","N","Webb Ave","10ft E/of W 190th St","01/05/0001 12:00:00 PM",408,"f1","","","","","GY",NA,2010,"",0,"J 21","46A-Double Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"556571",7394225094,"77939JW","NY","COM","06/11/2015",38,"VAN","FORD","T",76750,29320,44520,"01/01/20170531 12:00:00 PM",52,52,52,362277,"T201","H","1058A","","BX","F","10","W Gun Hill Rd","","01/05/0001 12:00:00 PM",408,"h1","","Y","1000A","0400P","WH",NA,2007,"",0,"55 2","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9029278",8007515756,"XAZC54","NJ","PAS","09/17/2014",14,"DELV","FRUEH","T",18530,25390,27790,"01/01/20150188 12:00:00 PM",19,19,19,354043,"T103","G","0432P","","NY","F","53","E 77th St","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","0800A","0600P","WHITE",NA,0,"",0,"19 7","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3558696",7322372748,"52584JT","NY","COM","07/21/2014",37,"VAN","DODGE","T",35210,14510,15710,"01/01/20150430 12:00:00 PM",20,20,20,361091,"T103","G","1056A","1050A","NY","F","50","W 72nd St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","GR",NA,2001,"103-5382",0,"49 7","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6132792",1366795167,"472274N","NJ","PAS","04/24/2015",40,"SDN","NISSA","P",53620,32320,32320,"01/01/20150201 12:00:00 PM",46,46,46,903588,"0046","0000","1023A","","BX","F","1605","NELSON AVE","","01/05/0001 12:00:00 PM",408,"E9","","BBBBBBB","ALL","ALL","WH",0,2015,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4518334",7114661538,"FCH2152","NY","PAS","07/28/2014",37,"SUBN","ME/BE","T",37290,8740,8940,"01/01/20151223 12:00:00 PM",114,114,114,357800,"T401","G","0308P","0302P","Q","F","36-01","Broadway","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","BL",NA,2008,"407-2208",0,"31 4","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3363982",7114356845,"DJR7006","NY","PAS","04/16/2015",38,"SUBN","FORD","T",35930,11710,13610,"01/01/20151029 12:00:00 PM",24,24,24,357722,"T103","E","0929A","","NY","O","255","W 108th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","WH",NA,2011,"",0,"49 7","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6756677",4602619277,"LLE790","NY","PAS","09/29/2014",36,"SUBN","NISSA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1154A","","","","","EB SHORE PKWY @ WEST","AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","GY",NA,2011,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7294939",4605053189,"GRV9726","NY","PAS","02/04/2015",36,"4DSD","HONDA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0107P","","","","","EB HORACE HARDING EX","PRESSWAY @ PECK AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","GY",NA,2012,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8006563",4601075002,"G84EAC","NJ","PAS","07/02/2014",36,"2 DR","CHEVR","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0952A","","","","","NB UNIVERSITY AVE @","W BURNSIDE AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","BK",NA,2014,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11788626",7712683384,"FDV4241","NY","PAS","07/25/2014",21,"SUBN","CHEVR","T",13610,36790,36810,"01/01/20160727 12:00:00 PM",30,30,30,349570,"T103","B","0824A","","NY","F","3670","Broadway","","01/05/0001 12:00:00 PM",408,"d1","","Y","0800A","0830A","WH",NA,1998,"",0,"L 77","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10729130",7991979271,"81047MC","NY","COM","06/11/2015",21,"VAN","NISSA","T",35590,44990,29690,"01/01/20160630 12:00:00 PM",24,24,24,355209,"T103","A","0944A","","NY","F","307","W 91st St","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0930A","1100A","RED",NA,2012,"",0,"CC8","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10250296",7145591406,"XL844M","NJ","PAS","07/24/2014",37,"DELV","NISSA","T",37190,43290,61090,"01/01/20091188 12:00:00 PM",110,110,110,357757,"T401","J","0427P","0409P","Q","F","87-35","Britton Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","WHITE",NA,0,"412-2320",0,"18-P","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3935138",7219345483,"JHA9046","PA","PAS","12/04/2014",37,"4DSD","NISSA","T",40930,73170,34535,"01/01/20150588 12:00:00 PM",70,70,70,361031,"T302","P","0227P","0215P","K","F","1017","Flatbush Ave","","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","1000A","0700P","SILVE",NA,0,"304-3095",0,"08 3","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5407369",8015977630,"AMB3915","NY","PAS","04/13/2015",21,"4DSD","ME/BE","T",10740,9140,62590,"01/01/20170415 12:00:00 PM",108,108,108,356499,"T401","B","1133A","","Q","F","39-24","49th St","","01/05/0001 12:00:00 PM",408,"d1","","Y","1100A","1230A","BK",NA,2005,"",0,"38-A","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10064186",8001492849,"60865JM","NY","COM","11/14/2014",48,"UTIL","INTER","T",36420,27300,29220,"01/01/88888888 12:00:00 PM",46,46,46,361123,"T201","E","1055A","","BX","F","2464","Grand Concourse","","01/05/0001 12:00:00 PM",408,"e9","","","","","WHITE",NA,0,"",0,"19 2","48-Bike Lane","","","",NA,NA,NA,NA,NA,NA,NA,NA
"976976",7848138707,"GNC2318","NY","PAS","12/10/2014",38,"4DSD","NISSA","T",24240,0,0,"01/01/20160429 12:00:00 PM",103,103,103,358887,"T402","B","0441P","","Q","I","E","164th St","10ft N/of 89th Ave","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BL",NA,1998,"",0,"04 4","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10111289",7475934184,"709YDM","CT","PAS","12/20/2014",51,"4DSD","BMW","T",57250,65150,64650,"01/01/88880088 12:00:00 PM",113,113,113,361354,"T402","L","0911A","","Q","F","115-57","Newburg St","","01/05/0001 12:00:00 PM",408,"e3","","","","","BLACK",NA,0,"",0,"N 42","51-Sidewalk","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9157322",1362813424,"1597349","ME","PAS","07/22/2014",66,"TRLR","EAST","P",57790,67790,11775,"01/01/20140228 12:00:00 PM",110,110,110,936505,"0110","0000","0825P","","Q","F","129-02","NORTHERN BLVD","","01/05/0001 12:00:00 PM",408,"K7","","BBBBBBB","0  :P","0  :P","WHITE",0,0,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4909686",7157150920,"PD803A","FL","PAS","01/17/2015",38,"SUBN","ME/BE","T",10110,18570,18590,"01/01/20150488 12:00:00 PM",19,19,19,361844,"T103","S","0558P","","NY","F","1524","2nd Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","WHITE",NA,0,"",0,"06 7","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4709149",7094398967,"5JBT70","MA","PAS","11/17/2014",21,"SUBN","JEEP","T",46630,93230,31530,"01/01/20150188 12:00:00 PM",88,88,88,349496,"T301","A","0846A","","K","F","274","Hall St","","01/05/0001 12:00:00 PM",408,"d1","","Y","0830A","1000A","WHITE",NA,0,"",0,"08 3","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3009659",7117182260,"WTB55C","NJ","PAS","10/21/2014",20,"4DSD","TOYOT","T",67730,69830,14830,"01/01/88888888 12:00:00 PM",61,61,61,330578,"T302","U","0310P","","K","O","2471","Ocean Pky","","01/05/0001 12:00:00 PM",408,"d","","YYYYY","0300P","0500P","BLACK",NA,0,"",0,"W 32","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9631713",8004433443,"FGE8227","NY","PAS","02/04/2015",38,"SUBN","TOYOT","T",13610,36990,37010,"01/01/20160818 12:00:00 PM",33,33,33,358615,"T103","S","0538P","","NY","F","3876","Broadway","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","GY",NA,2009,"",0,"21 7","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4995901",7914371592,"AJ475J","NJ","PAS","01/28/2015",69,"DELV","INTER","T",34510,10610,10810,"01/01/88888888 12:00:00 PM",14,14,14,359589,"T102","J","0746A","","NY","F","252","W 37th St","","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","0600A","0700P","WHITE",NA,0,"",0,"19 6","69-Failure to Disp Muni Recpt","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11251901",8007010415,"GKL4522","NY","PAS","09/30/2014",74,"4DSD","TOYOT","T",5580,10380,10430,"01/01/20151003 12:00:00 PM",68,68,68,332005,"T302","U","0743A","","K","F","7605","5th Ave","","01/05/0001 12:00:00 PM",408,"j2","","","","","GR",NA,2006,"",0,"E 32","74-Missing Display Plate","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10219449",7115197027,"FTJ1939","NY","PAS","09/03/2014",17,"SUBN","CADIL","T",18730,10410,25390,"01/01/20151231 12:00:00 PM",19,19,19,356243,"T103","M","0143P","","NY","F","2","E 87th St","","01/05/0001 12:00:00 PM",408,"c4","","YYYYY","0800A","0600P","BK",NA,2014,"",0,"C 77","17-No Stand (exc auth veh)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5829694",8020759116,"CAU1765","NY","PAS","06/06/2015",21,"SUBN","CHEVR","T",38430,26730,41930,"01/01/20161005 12:00:00 PM",77,77,77,359310,"T301","N","1144A","","K","O","255","Eastern Pky","","01/05/0001 12:00:00 PM",408,"d1","","Y  YY","1130A","0100P","DK/",NA,1998,"",0,"19 3","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6422363",4004263414,"FDZ8721","NY","PAS","01/22/2015",5,"SUBN","ME/BE","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0656P","","","","","SB NOSTRAND AVE @ EA","STERN PKWY","01/05/0001 12:00:00 PM",1111,"C","T","","","","GY",NA,2013,"",0,"","BUS LANE VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9825466",7434772402,"FXA3298","NY","PAS","07/11/2014",40,"SUBN","CADIL","T",14190,38690,56490,"01/01/20160215 12:00:00 PM",104,104,104,356248,"T402","L","0224A","","Q","O","71-05","67th St","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","MR",NA,2004,"",0,"R 42","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9411629",7757122510,"GKB4509","NY","PAS","06/27/2014",21,"2DSD","FIAT","T",34040,57970,60790,"01/01/20150822 12:00:00 PM",100,100,100,340127,"T402","L","0902A","","Q","F","188","Beach 117th St","","01/05/0001 12:00:00 PM",408,"d1","","Y","0830A","1000A","YW",NA,2013,"",0,"Q 42","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2108163",7185929544,"95407MB","NY","COM","08/20/2014",78,"VAN","FORD","T",70620,63820,74210,"01/01/20151113 12:00:00 PM",44,44,44,359583,"T801","A","1153P","","BX","F","1001","Dr Martin L King Jr","","01/05/0001 12:00:00 PM",408,"k6","","YYYYYYY","0900P","0500A","WH",NA,1998,"",0,"A 21","78-Nighttime PKG on Res Street","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7715580",4603444898,"22517LV","NY","OML","10/28/2014",36,"4DSD","LINCO","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0227P","","","","","WB QUEENS BLVD @ 56T","H ST","01/05/0001 12:00:00 PM",1180,"B","T","","","","BK",NA,2006,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4280032",7957711418,"FLT2575","NY","PAS","07/31/2014",71,"SUBN","NISSA","T",0,0,0,"01/01/20150411 12:00:00 PM",120,120,120,341132,"T303","X","0858A","","R","I","E","Willis Ave","50ft N/of Fiedler Av","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","GY",NA,2011,"",0,"01-A","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
