"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"10218312",5091802769,"DKP3366","NY","PAS","05/28/2016",7,"4DSD","NISSA","V",0,0,0,0,NA,0,0,0,"","","0436P","","BK","","","LINDEN BLVD (W/B) @","PENNSYLVANIA AVE",0,1111,"D","T","","","","TN","",2002,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5064323",8010581185,"H27FFM","NJ","PAS","12/15/2015",21,"SUBN","HONDA","T",36050,11710,13610,88888888,32,32,32,330076,"T103","AA","1106A","","NY","F","546","W 114th St","",0,408,"d1","","Y  Y","1100A","1230A","GREY","",0,"",0,"CC2","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8608478",8290504457,"HCK9446","NY","PAS","04/03/2016",46,"4DSD","BMW","T",72920,55520,77150,20161007,49,49,49,355598,"T202","N","0726A","","BX","F","679","Waring Ave","",0,408,"f1","","","","","BK","",2008,"",0,"C 22","46A-Double Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6801418",1374831487,"EVG4585","NY","PAS","02/02/2016",20,"SUBN","CHEVR","P",8820,67850,74480,20180105,46,46,46,958185,"0046","0000","0819P","","BX","F","1660","ANDREWS AVE","",0,408,"E2","","BBBBBBB","ALL","ALL","RED","0",2006,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9295094",7051222739,"GWM1241","NY","PAS","05/24/2016",40,"4DSD","ACURA","T",11620,11065,24810,20180430,46,46,46,330762,"T720","B","0750A","","BX","O","620","Baychester Ave","",0,408,"e2","","YYYYYYY","","","BK","",2011,"",4,"B 62","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706026",7818367998,"B49EZT","NJ","PAS","07/26/2015",14,"4DSD","LEXUS","T",10110,18790,18810,88888888,19,19,19,361350,"T103","K","1059A","","NY","F","1736","2nd Ave","",0,408,"c","","YYYYYYY","","","WHITE","",0,"",0,"14 7","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6031531",1400176610,"DHT2218","NY","PAS","12/29/2015",46,"SDN","TOYOT","P",8640,6940,7090,20170907,114,114,114,953192,"0114","0000","0552P","","Q","F","23-76","35 ST","",0,408,"F1","","BBBBBBB","ALL","ALL","GY","0",2007,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6307144",8029498330,"FFW3613","NY","PAS","01/26/2016",38,"SUBN","VOLKS","T",11010,34830,34850,20161125,18,18,18,363083,"T102","L","0116P","","NY","F","789","10th Ave","",0,408,"h1","","Y","0900A","0400P","BL","",2013,"",0,"28 6","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5412491",7495019840,"EUT5759","NY","PAS","12/03/2015",46,"VAN","FORD","T",19390,27790,24890,20171031,25,25,25,354098,"T103","M","0104P","","NY","O","135","E 122nd St","",0,408,"f1","","","","","WH","",2013,"",0,"C 77","46A-Double Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6357446",8128002247,"BNC8002","NY","PAS","01/19/2016",67,"2DSD","HONDA","T",0,0,0,20160527,40,40,40,361303,"T201","E","1044A","","BX","I","W","E 144th St","0ft S/of E 143rd St",0,408,"f7","","","","","GY","",2004,"",0,"68 2","67-Blocking Ped. Ramp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9588926",1409186192,"201998A","ME","PAS","05/06/2016",78,"TLR","TLR","P",0,0,0,0,66,66,66,945123,"0066","0000","1103P","","K","O","","E/O 5810","BAY PKWY",0,408,"K6","","BBBBBBB","ALL","ALL","BLACK","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10227060",7020671536,"FMC7565","NY","PAS","06/10/2016",21,"SUBN","TOYOT","T",80330,86030,75430,20170507,77,77,77,358147,"T301","B","0841A","","K","F","1334","St Johns Pl","",0,408,"d1","","Y  Y","0830A","1000A","SILVE","",2008,"",0,"28 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7142858",8045308825,"56552MB","NY","COM","02/19/2016",38,"VAN","CHEVR","T",49690,24340,24390,88888888,107,107,107,358903,"T402","D","1153A","","Q","F","166-07","Hillside Ave","",0,408,"h1","","YYYYYYY","0900A","0700P","WHITE","",2011,"",0,"15 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5323201",5089507338,"DYP3499","NY","PAS","11/23/2015",7,"2DSD","HONDA","V",0,0,0,0,NA,0,0,0,"","","0759A","","","","","HOYT AVE (S/B) @ 31S","T ST",0,1111,"D","T","","","","GY","",2008,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117762",7010268691,"GUJ8048","NY","PAS","07/09/2015",64,"4DSD","BMW","T",18290,10410,25390,20170104,19,19,19,357327,"T103","E","1058A","","NY","F","12","E 65th St","",0,408,"C8","","","","","SILVE","",2014,"",0,"57 7","64-No STD Ex Con/DPL, D/S Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609487",7790793275,"D72DAR","NJ","PAS","08/12/2015",37,"SUBN","NISSA","T",15490,28990,59990,88888888,112,112,112,362214,"T401","S","1048A","0933A","Q","O","110-31","73rd Rd","",0,408,"h1","","Y","0830A","0700P","TAN","",0,"404-3019",0,"53-A","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3163000",1368479686,"97149JE","NY","COM","09/21/2015",14,"DELV","MERCU","P",34670,30550,10810,0,18,18,420,921121,"0420","0000","0655P","0655P","NY","F","270","W 45TH ST","",20150921,408,"C","","BBBBBBB","ALL","ALL","BRW","0",2002,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273850",7980695598,"JBS7398","PA","PAS","06/30/2015",20,"SUBN","MERCU","T",23390,17350,17370,20160188,13,13,13,356559,"T102","I","0117P","","NY","O","70","Irving Pl","",0,408,"d","","YYYYY","0800A","0600P","BLACK","",0,"",0,"99 6","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4505704",7809084136,"56035ME","NY","COM","11/06/2015",16,"VAN","FORD","T",16150,30790,29290,20160430,5,5,5,355551,"T105","J","0909A","0833A","NY","F","92","Crosby St","",0,408,"k2","","YYYYY","0800A","0600P","WH","",2014,"",0,"119","16-No Std (Com Veh) Com Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5519465",8022480642,"ENM6791","NY","PAS","12/18/2015",21,"SUBN","DODGE","T",56230,37030,37080,20170107,67,67,67,357104,"T302","U","0907A","","K","F","791","Linden Blvd","",0,408,"d1","","Y  Y","0830A","1000A","BL","",0,"",0,"35 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3912600",7495504213,"GXV1038","NY","PAS","10/27/2015",21,"2DSD","VOLKS","T",29250,40404,40404,20170618,108,108,108,346391,"T401","D","1216P","","Q","O","79-95","Barbadoes Dr","",0,408,"d1","","Y","1130A","0100P","BL","",2001,"",0,"11 4","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3831105",7062207056,"GNW5661","NY","PAS","11/14/2015",21,"4DSD","INFIN","T",10210,17510,17530,20160514,13,13,13,362611,"T102","K","0740A","","NY","F","369","3rd Ave","",0,408,"d1","","Y","0730A","0800A","BK","",0,"",0,"29 6","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9249344",4620043254,"T520160C","NY","OMT","05/18/2016",36,"4DSD","LINCO","V",0,0,0,0,NA,0,0,0,"","","1201P","","QN","","","WB JAMAICA AVE @ 224","TH ST",0,1180,"B","T","","","","BK","",2010,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8472588",7537546095,"GWT2303","NY","PAS","03/31/2016",37,"4DSD","CHRYS","T",53830,77230,27530,20170225,84,84,84,361034,"T301","P","0424P","0417P","K","F","134","Joralemon St","",0,408,"h1","","Y","0830A","0700P","GY","",2015,"301-3622",0,"210J","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6263185",7846763520,"EAR6420","NY","PAS","01/18/2016",38,"4DSD","HYUND","T",10010,17430,17450,20171216,13,13,13,363112,"T102","K","0554P","","NY","O","379","1st Ave","",0,408,"h1","","Y","0830A","0700P","BK","",2008,"",0,"09 6","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4664582",8036386938,"V59ETM","NJ","PAS","11/24/2015",14,"4DSD","NISSA","T",8980,0,0,88888888,66,66,66,359576,"T302","B","0443P","","K","I","W","48th St","45ft N/of 13th Ave",0,408,"c","","YYYYYYY","","","BLACK","",0,"",0,"01 3","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828703",8027735233,"38ST62","NY","MOT","07/14/2015",38,"MCY","HONDA","T",14590,22890,23130,20160430,5,5,5,351995,"T101","G","0509P","","NY","F","199","Centre St","",0,408,"h1","","Y","0800A","0700P","GREEN","",2013,"",0,"90 1","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2511958",7814636176,"GHJ2570","NY","PAS","09/15/2015",70,"SUBN","SUBAR","T",51730,42030,58330,20150905,94,94,94,361838,"T301","N","0105P","","K","F","148-50","Huron St","",0,408,"j3","","YYYYYYY","","","RD","",2005,"",0,"17 3","70A-Reg. Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930123",8046420750,"FWJ6664","NY","PAS","07/22/2015",40,"4DSD","LEXUS","T",10280,0,0,20160117,62,62,62,333042,"T302","M","0924A","","K","I","E","74th St","100ft N/of Bay Pky",0,408,"e2","","YYYYYYY","","","RD","",2009,"",0,"W 32","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4513709",7809843138,"EAR8820","NY","PAS","11/19/2015",38,"4DSD","INFIN","T",37010,40404,40404,88888888,34,34,34,361377,"T103","P","0203P","","NY","F","1045","W 162nd St","",0,408,"h1","","YYYYYYY","","","BLACK","",0,"",0,"08 7","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8707865",4617998548,"VETTE4ME","NY","SRF","03/30/2016",36,"CONV","CHEVR","V",0,0,0,0,NA,0,0,0,"","","1026A","","","","","EB VICTORY BLVD @ FA","IRVIEW AVE",0,1180,"B","T","","","","GY","",2001,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9794926",7497188355,"21114PC","NY","IRP","05/20/2016",46,"VAN","FORD","T",24890,18470,18490,20170430,19,19,19,357737,"T103","O","0907A","1200P","NY","O","1046","Lexington Ave","",0,408,"F1","","","","","OTHER","",2013,"",0,"22 7","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4630074",8032780750,"FPM7932","NY","PAS","11/09/2015",71,"SUBN","CHRYS","T",29390,23190,21790,20170818,1,1,1,358525,"T105","H","1112A","","NY","F","137","Reade St","",0,408,"j6","","YYYYYYY","","","BLACK","",2011,"",0,"015","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8285027",1410385516,"PF348U","FL","PAS","04/13/2016",21,"SUBN","ROVER","S",5580,6230,6330,0,78,78,0,667980,"KS06","0000","0736A","","K","F","493","5TH AVENUE","",0,408,"D1","","YYYYYYB","0730A","0800A","RED","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7334362",7002292687,"HBY9198","NY","PAS","03/11/2016",21,"4DSD","PONTI","T",18390,8440,8590,20170909,115,115,115,355127,"T401","C","0936A","","Q","F","34-35","91st St","",0,408,"d1","","Y","0930A","1100A","BK","",2006,"",0,"51-A","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7605889",8277004620,"S45GDU","NJ","PAS","03/24/2016",31,"4DSD","ME/BE","T",23130,0,0,88888888,1,1,1,362224,"T105","E","0416P","","NY","I","S","Howard St","20ft W/of Broadway",0,408,"l3","","YYYYY","0800A","0600P","WHITE","",0,"",0,"094","31-No Stand (Com. Mtr. Zone)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455964",7030223433,"EKD3947","NY","PAS","08/06/2015",71,"4DSD","TOYOT","T",53980,40230,44430,20160829,70,70,70,352956,"T302","A","1151A","","K","F","74","Kenilworth Pl","",0,408,"j6","","YYYYYYY","","","WH","",1996,"",0,"11 3","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7509634",8025443371,"GNF9804","NY","PAS","03/21/2016",70,"SUBN","MINI","T",9090,7790,7990,20160309,114,114,114,362590,"T401","P","1147A","","Q","O","30-10","38th St","",0,408,"j3","","YYYYYYY","","","BK","",2014,"",0,"29 4","70A-Reg. Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26822",1383122910,"T641845C","NY","OMT","07/03/2015",9,"SUBN","TOYOT","X",36730,15910,11710,20160228,30,30,30,939874,"0030","0000","0143P","","NY","O","474","W 148 ST","",0,408,"E1","","BBBBBBB","ALL","ALL","GREEN","0",2014,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4743141",8048881056,"28685JP","NY","COM","11/20/2015",37,"VAN","CHEVR","T",11710,36930,36950,20171231,33,33,33,358635,"T103","M","0251P","0242P","NY","F","1993","Amsterdam Ave","",20151120,408,"h1","","Y","0830A","0700P","WH","",2004,"136-9638",0,"CC1","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962271",8030358490,"T607291C","NY","OMT","09/02/2015",37,"SUBN","CHEVR","T",11010,34890,34910,20160531,18,18,18,355438,"T106","L","0242P","0158P","NY","O","854","10th Ave","",0,408,"h1","","Y","0900A","0400P","BK","",2012,"106-8249",0,"99 6","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3103919",8036704961,"GYV9533","NY","PAS","10/06/2015",20,"SUBN","CHEVR","T",67030,69530,26630,20170604,71,71,71,355542,"T302","Q","1211P","","K","F","1272","Nostrand Ave","",0,408,"d","","YYYYY","1200A","0200P","RED","",2010,"",0,"C 32","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52404",4004808224,"GXV5802","NY","PAS","07/15/2015",5,"4DSD","NISSA","V",0,0,0,0,NA,0,0,0,"","","0451P","","","","","SB NOSTRAND AVE @ TI","LDEN AVE",0,1111,"C","T","","","","GY","",2003,"",0,"","BUS LANE VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2708948",8040160480,"95179JM","NY","COM","09/23/2015",53,"VAN","INTER","T",13610,0,0,88888888,14,14,14,358877,"T106","M","1133A","","NY","I","E","Broadway","10ft N/of W 41st St",0,408,"f6","","","","","BROWN","",1995,"",0,"66 6","53-Safety Zone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3451933",7638751346,"88808JA","NY","COM","10/09/2015",38,"DELV","FRUEH","T",65590,25040,25050,88888888,107,107,107,362584,"T402","G","1125A","","Q","F","179-12","Union Tpke","",0,408,"h1","","Y","0800A","0700P","BROWN","",2001,"",0,"08 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656955",7559031560,"ERT5847","NY","PAS","07/16/2015",21,"4DSD","NISSA","T",55430,60430,24330,20170330,94,94,94,356332,"T301","Y","1144A","","K","F","673","Leonard St","",0,408,"d1","","Y  Y","1130A","0100P","SILVE","",2009,"",0,"17 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7766771",7003442632,"DYV2839","NY","PAS","03/07/2016",50,"SUBN","LEXUS","T",0,0,0,20170706,109,109,109,357763,"T401","D","0847A","","Q","I","W","Delong St","0ft S/of 41st Ave",0,408,"e5","","","","","GY","",2003,"",0,"50-A","50-Crosswalk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7177837",8076502421,"54364JX","NY","COM","02/11/2016",21,"VAN","FORD","T",18770,27790,24890,20160630,19,19,19,348515,"T103","B","1115A","","NY","F","101","E 89th St","",0,408,"d1","","Y  Y","1100A","1230A","BL","",2008,"",0,"CC1","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4058909",8043580443,"GDY6865","NY","PAS","11/23/2015",20,"SUBN","FORD","T",7490,50330,7290,20160731,114,114,114,355659,"T401","M","0920A","","Q","F","25-03","27th St","",0,408,"d","","YYYYY","0700A","0600P","WH","",2012,"",0,"F 41","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2747009",8048863340,"24399MH","NY","COM","09/15/2015",46,"VAN","FORD","T",13610,36530,36550,20170531,33,33,33,358635,"T103","M","0217P","1200P","NY","F","3411","Broadway","",20150915,408,"F1","","","","","WH","",2015,"",0,"L 77","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8645345",1400471928,"EXG6565","NY","PAS","03/23/2016",21,"SUBN","HONDA","S",43530,31990,32140,20160309,100,100,0,538169,"QE14","0000","1202P","","Q","F","6934","ELIZABETH AVE","",0,408,"D1","","BBYBBBB","1130A","0100P","BLUE","0",2006,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2738402",8046439903,"ACG1268","NY","PAS","09/06/2015",71,"SUBN","HONDA","T",35530,14480,62520,20170221,61,61,61,333042,"T302","M","0746A","","K","F","1838","E 16th St","",0,408,"j6","","YYYYYYY","","","GREY","",2009,"",0,"O 32","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4815270",1403877609,"JPF3390","PA","PAS","11/22/2015",98,"SDN","LEXUS","P",16730,15780,30630,0,62,62,62,957251,"0062","0000","0350A","","K","F","189","BAY 29 ST","",0,408,"F2","","BBBBBBB","ALL","ALL","GRAY","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4221135",5088844074,"EXJ4540","NY","PAS","10/11/2015",7,"SUBN","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0131P","","","","","ASTORIA BLVD (W/B) @","STEINWAY ST",0,1111,"D","T","","","","WH","",2006,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896279",8043710041,"72590JY","NY","COM","07/16/2015",21,"PICK","FORD","T",8390,7790,7990,20160731,114,114,114,358574,"T401","X","0859A","","Q","F","30-92","33rd St","",0,408,"d1","","Y  Y","0830A","1000A","WH","",2007,"",0,"32 4","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6031848",1400610035,"A4ZFTD","NJ","PAS","01/02/2016",38,"SDN","MAZDA","P",15710,35410,35430,0,20,20,20,958053,"0020","0000","0400P","","NY","F","466","COLUMBUS AVE","",0,408,"D","","BBBBBBB","ALL","ALL","WHITE","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2098170",7931910680,"28768JY","NY","COM","07/30/2015",38,"VAN","CHEVR","T",30800,27100,45440,20170430,1,1,1,341171,"T101","A","1221P","","NY","F","2","Spruce St","",0,408,"h1","","Y","0800A","0700P","BL","",2009,"",0,"02 1","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3452932",7575475485,"324ASA","NY","ORG","10/14/2015",50,"SUBN","HYUND","T",0,0,0,20160726,105,105,105,355054,"T402","L","0650A","","Q","I","W","Bell Blvd","0ft N/of 73rd Ave",0,408,"e5","","","","","GY","",2014,"",0,"F 42","50-Crosswalk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6575374",7418350922,"HBT5442","NY","PAS","02/01/2016",38,"SUBN","NISSA","T",52220,20520,57320,20171021,49,49,49,362266,"T201","K","0415P","","BX","F","1003","Morris Park Ave","",0,408,"h1","","Y","0900A","0700P","WH","",2015,"",0,"08 2","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96217",5086965536,"GGZ5803","NY","PAS","06/26/2015",7,"SUBN","JEEP","V",0,0,0,0,NA,0,0,0,"","","1102A","","","","","NARROWS RD (W/B) @ C","LOVE RD",0,1111,"D","T","","","","BK","",2014,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8477639",7601530346,"GCP9294","NY","PAS","04/09/2016",38,"2DSD","VOLKS","T",14920,74990,75020,20170115,50,50,50,362257,"T201","F","0930A","","BX","O","5657","Broadway","",0,408,"h1","","Y","0900A","0700P","BL","",2003,"",0,"04 2","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746693",7963552768,"93857JZ","NY","COM","07/02/2015",38,"VAN","FIAT","T",25390,18310,18330,20150930,19,19,19,355217,"T103","I","1150A","","NY","F","790","Madison Ave","",0,408,"h1","","Y","0830A","0700P","WHITE","",2014,"",0,"44 7","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5222261",1403286980,"X7541J","NJ","PAS","11/20/2015",45,"TRUC","ISUZU","P",0,40404,40404,0,17,17,19,926112,"0019","0000","0937A","","NY","F","343","EAST 50 TH ST","",0,408,"E1","","BBBBBBB","ALL","ALL","WHT","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519776",7311973338,"11995JY","NY","COM","08/17/2015",14,"VAN","CHEVR","T",34870,10410,10510,88888888,18,18,18,353508,"T106","D","0857A","","NY","O","77","W 55th St","",0,408,"c","","YYYYYYY","","","WHITE","",2007,"",0,"S6 9","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6393153",8260002670,"CLC9716","NY","PAS","01/07/2016",38,"4DSD","NISSA","T",14690,50370,11740,20170522,104,104,104,363025,"T402","T","0543P","","Q","O","55-49","69th St","",0,408,"h1","","Y","0900A","0700P","BK","",2003,"",0,"24 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9189681",1410397993,"GGZ7437","NY","PAS","05/02/2016",21,"SUBN","MAZDA","S",5580,5530,5630,20170428,78,78,0,535047,"KS06","0000","0749A","0449A","K","F","341","5TH AVE","",0,408,"E2","","YYYYYYB","0730A","0800A","BLACK","0",2016,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10524749",8159539678,"ENM5253","NY","PAS","06/14/2016",21,"PICK","HONDA","T",64930,0,0,20170825,94,94,94,358630,"T301","C","1030A","","K","I","E","Newel St","1ft S/of Norman Ave",0,408,"d1","","Y  Y","0930A","1100A","BK","",2010,"",0,"17 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4202303",4612958895,"D49FDC","NJ","PAS","11/19/2015",36,"2 DR","MITSU","V",0,0,0,0,NA,0,0,0,"","","1116A","","","","","EB FULTN ST. HOWRD A","V - THOMAS S BOYLND",0,1180,"B","T","","","","GY","",2006,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7060966",8010590680,"12133JY","NY","COM","02/24/2016",38,"VAN","CHEVR","T",10210,18910,18930,88888888,23,23,23,347489,"T103","B","1124A","","NY","F","1760","3rd Ave","",0,408,"h1","","Y","0800A","0700P","WHITE","",2007,"",0,"B 77","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288518",7575468810,"AHC2069","NY","PAS","09/12/2015",38,"4DSD","LEXUS","T",63290,50290,13240,20151030,105,105,105,355054,"T402","L","0925A","","Q","F","6154","Springfield Blvd","",0,408,"h1","","Y","0900A","0700P","WH","",2003,"",0,"K 42","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6445262",4005452954,"GSN8824","NY","PAS","01/21/2016",5,"SUBN","HYUND","V",0,0,0,0,NA,0,0,0,"","","0819A","","","","","NB ROGERS AVE @ EAST","ERN PKWY",0,1111,"C","T","","","","BL","",2011,"",0,"","BUS LANE VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8565073",8134505594,"GHS2119","NY","PAS","04/06/2016",53,"4DSD","FORD","T",72380,40404,40404,20170808,48,48,48,331938,"T201","X","0302P","","BX","O","1611","Wade Sq","",0,408,"f6","","","","","GY","",2006,"",0,"50 2","53-Safety Zone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8602528",8175025670,"GRA3333","NY","PAS","04/25/2016",21,"2DSD","FORD","T",6730,6080,6180,20160505,72,72,72,331325,"T302","L","1141A","","K","F","531","16th St","",0,408,"d1","","Y","1130A","0100P","BK","",2001,"",0,"C1 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3332321",7498205762,"63512MC","NY","COM","10/09/2015",46,"UTIL","NS/OT","T",36940,5690,5790,20151231,108,108,108,362236,"T401","O","0206P","0123P","Q","F","11-02","Queens Plaza South","",20151009,408,"f1","","","","","WHITE","",2006,"",0,"J 41","46-Double Parking (Com Plate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5160341",8199006845,"T679377C","NY","OMT","12/23/2015",71,"4DSD","HYUND","T",64290,28790,7240,20160531,114,114,114,358941,"T401","H","0311P","","Q","F","24-16","Steinway St","",0,408,"j6","","YYYYYYY","","","WHITE","",2015,"",0,"25 4","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8238541",8290000078,"15555PC","NY","IRP","03/25/2016",14,"TK","INTER","T",10810,34070,34090,20161031,10,10,10,361319,"T102","F","0834A","","NY","F","112","8th Ave","",0,408,"c","","Y","0700A","1000A","OR","",2012,"",0,"99 6","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
