"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"733525",7840912187,"F9224N","FL","PAS","07/07/2015",69,"DELV","KENWO","T",34510,10810,10910,20151288,14,14,14,351268,"T502","J","0638A","","NY","F","350","W 37th St","",0,408,"h1","","YYYYY","0600A","0700P","WHITE","",0,"",0,"02 6","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9899090",8048297589,"35232MB","NY","COM","04/27/2016",8,"TRAC","MACK","T",51790,0,0,20170731,115,115,115,359615,"T401","S","1209P","1205P","Q","I","S","Junction Blvd","2ft W/of 50th Ave",0,408,"p","","","","","GREEN","",2007,"",0,"23-P","08-Engine Idling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8067897",8030297270,"66313MA","NY","COM","03/23/2016",21,"VAN","MITSU","T",21590,17410,17390,20170331,13,13,13,359618,"T102","A","0752A","","NY","F","5","Gramercy Park","",0,408,"d1","","Y","1200A","0800A","BLUE","",2004,"",0,"A 17","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4238805",5089160650,"Z66FJR","NJ","PAS","10/30/2015",7,"WAGO","TOYOT","V",0,0,0,0,NA,0,0,0,"","","1215P","","","","","BRONX RIVER PKWY OFF","RAMP (S/B) @ E/B BR",0,1111,"D","T","","","","BK","",2012,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074481",1386139490,"FWM6471","NY","PAS","08/19/2015",71,"SDN","ME/BE","P",24830,23330,54070,20160429,71,71,71,955859,"0071","0000","0521A","","K","F","1338","CARROLL ST","",0,408,"E2","","BBBBBBB","ALL","ALL","GY","0",2004,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7291654",4617338731,"GHGH63","FL","PAS","03/14/2016",36,"VN","FORD","V",0,0,0,0,NA,0,0,0,"","","0755A","","","","","SB FLATBUSH AVE @ FL","ATLANDS AVE",0,1180,"B","T","","","","WHI","",2003,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736261",7913721935,"58392KA","NY","COM","07/22/2015",51,"DELV","HINO","T",45440,24050,21230,20150807,1,1,1,361083,"T105","C","1226P","","NY","F","123","William St","",0,408,"e3","","","","","WHITE","",2016,"",0,"088","51-Sidewalk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4738152",8048478821,"0P1023","NY","PAS","11/22/2015",70,"SUBN","HONDA","T",6480,8780,8830,20150626,66,66,66,357093,"T302","A","0739A","","K","F","4421","14th Ave","",0,408,"j3","","YYYYYYY","","","BLACK","",2015,"",0,"01 3","70A-Reg. Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3144287",8040877192,"GVA6825","NY","PAS","09/30/2015",21,"SUBN","TOYOT","T",37430,13110,27690,20161127,33,33,33,361371,"T103","J","1139A","","NY","O","725","W 184th St","",0,408,"d1","","Y","1130A","0100P","GY","",2007,"",0,"19 7","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236383",7210780130,"FCN8349","NY","PAS","09/06/2015",20,"4DSD","TOYOT","T",24190,18040,51090,20160726,103,103,103,346343,"T402","D","1157A","","Q","O","89-12","163rd St","",0,408,"d","","YYYYYYY","1000A","0700P","BL","",2009,"",0,"02 4","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265657",7970372030,"GWC3925","NY","PAS","07/24/2015",37,"SUBN","TOYOT","T",29620,63220,22240,20170130,45,45,45,359617,"T202","J","0156P","0100P","BX","O","3865","E Tremont Ave","",20150724,408,"h1","","Y","0900A","0700P","WH","",2015,"204-2356",0,"07P","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2527900",8011592830,"GKP9592","NY","PAS","08/28/2015",21,"SUBN","TOYOT","T",59990,13440,13440,20151105,112,112,112,358595,"T401","K","0749A","","Q","O","97-41","Queens Blvd","",0,408,"d1","","Y","0730A","0800A","BK","",2013,"",0,"55-A","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328058",7619988208,"CZR1573","NY","PAS","09/16/2015",37,"SUBN","FORD","T",58330,18630,65730,20161212,94,94,94,362600,"T301","S","0451P","0427P","K","F","690","Manhattan Ave","",0,408,"h1","","Y","0800A","0700P","BK","",2010,"322-3016",0,"17 3","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7866013",7372381149,"12287MG","NY","COM","03/18/2016",19,"VAN","FRUEH","T",0,0,0,88888888,45,45,45,358910,"T202","R","0337P","","BX","I","E","Asch Loop","90ft S/of Alcott Pl",0,408,"c3","","YYYYYYY","","","BROWN","",2015,"",0,"N 23","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6016887",8239508686,"GYR8778","NY","PAS","01/15/2016",72,"4DSD","CHRYS","T",0,0,0,20170624,106,106,106,333163,"T402","M","0247A","","Q","I","N","155th Ave","0ft W/of 99th St",0,408,"j7","","","","","BK","",2013,"",0,"S 42","72-Insp Stkr Mutilated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9422728",8041324186,"GAJ9406","NY","PAS","05/19/2016",46,"SUBN","TOYOT","T",37230,11710,12010,20160906,33,33,33,352992,"T103","M","0128P","","NY","F","505","W 173rd St","",0,408,"f1","","","","","BK","",2012,"",0,"CCC","46A-Double Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4628024",8031298956,"65055MB","NY","COM","10/30/2015",46,"VAN","CHEVR","T",10110,18590,18610,20160630,19,19,19,351239,"T103","L","0249P","1200P","NY","F","1548","2nd Ave","",20151030,408,"F1","","","","","WH","",2012,"",0,"CC1","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167586",7066677134,"FEC3720","NY","PAS","09/08/2015",71,"SUBN","BMW","T",12950,0,0,20160819,1,1,1,362546,"T105","C","0630P","","NY","I","N","Beaver St","20ft W/of Broad St",0,408,"j6","","YYYYYYY","","","TN","",2005,"",0,"078","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607984",7802214828,"54571MC","NY","COM","08/03/2015",19,"VAN","CHEVR","T",5280,10430,10480,88888888,68,68,68,361835,"T302","R","0218P","","K","F","7710","3rd Ave","",0,408,"c3","","YYYYYYY","","","WHITE","",2009,"",0,"32 3","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376560",8044203369,"GHA2095","NY","PAS","07/01/2015",38,"4DSD","JAGUA","T",12840,0,0,20170621,112,112,112,355150,"T401","F","0209P","","Q","I","W","62nd Dr","49ft N/of Queens Blv",0,408,"h1","","Y","0800A","0700P","GY","",2010,"",0,"53-A","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7012552",7627928898,"86793MC","NY","COM","02/18/2016",16,"VAN","CHEVR","T",32940,21790,11115,20170430,1,1,1,356518,"T105","M","0748A","0705A","NY","F","101","Warren St","",0,408,"k2","","YYYYY","0700A","0600P","WH","",2013,"",0,"O 99","16-No Std (Com Veh) Com Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351593",1379706063,"CNU1966","NY","PAS","08/04/2015",21,"SDN","TOYOT","S",25390,18350,18370,20150807,19,19,0,582824,"MN08","0000","0826A","","NY","O","823","MADISON AVENUE","",0,408,"D1","","YYBYYBB","0800A","0830A","BLACK","0",2015,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777438",5087893995,"GUW3971","NY","PAS","08/15/2015",7,"SUBN","NISSA","V",0,0,0,0,NA,0,0,0,"","","0740P","","","","","3RD AVE (S/B) @ E 13","5TH ST",0,1111,"D","T","","","","GY","",2011,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6105307",4615555702,"ELV6806","NY","PAS","01/20/2016",36,"4DSD","HYUND","V",0,0,0,0,NA,0,0,0,"","","0119P","","","","","EB HILLSIDE AVE @ MA","NOR RD",0,1180,"B","T","","","","WH","",2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9540333",8266020851,"GUW2522","NY","PAS","05/20/2016",14,"SUBN","AUDI","T",37690,30490,32690,20161127,34,34,34,359336,"T103","A","0708A","","NY","F","561","W 207th St","",0,408,"c","","YYYYY","0700A","1000A","GY","",2011,"",0,"CC3","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9482075",8152528614,"GAD2883","NY","PAS","05/06/2016",16,"SUBN","JEEP","T",70930,50830,23130,20160712,73,73,73,359313,"T301","Y","0230P","","K","F","1629","Pitkin Ave","",0,408,"k2","","YYYYY","0800A","0400P","RD","",2008,"",0,"SPCL","16A-No Std (Com Veh) Non-COM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4363005",7329572986,"22920MB","NY","COM","11/02/2015",16,"SUBN","FORD","T",24890,18190,18210,20171031,19,19,19,355253,"T103","D","1113A","","NY","F","782","Lexington Ave","",0,408,"k2","","Y","1000A","0700P","WH","",2008,"",0,"07 7","16A-No Std (Com Veh) Non-COM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9329884",7402694872,"HGL4548","NY","PAS","05/10/2016",20,"SUBN","MAZDA","T",18140,24590,24690,20180423,103,103,103,355098,"T402","C","1143A","","Q","F","17007","90th Ave","",0,408,"d","","YYYYYYY","","","GY","",2014,"",0,"19 4","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3574476",8019523248,"52983MD","NY","COM","10/05/2015",50,"VAN","FRUEH","T",0,0,0,88888888,52,52,52,362180,"T201","F","1116A","","BX","I","S","Davidson Ave","0ft E/of W 190th St",0,408,"e5","","","","","BROWN","",2014,"",0,"66 2","50-Crosswalk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4849477",4613578188,"S13ELD","NJ","PAS","12/01/2015",36,"WAGO","HONDA","V",0,0,0,0,NA,0,0,0,"","","0146P","","","","","NB BOERUM PL @ SCHER","MERHORN ST",0,1180,"B","T","","","","BK","",2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10587015",8338505705,"80344MD","NY","COM","06/06/2016",13,"VAN","DODGE","T",45440,32910,28870,88888888,1,1,1,351949,"T105","C","0814P","","NY","F","52","William St","",0,408,"c2","","YYYYYYY","","","WHITE","",2006,"",0,"070","13-No Stand (taxi stand)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2240946",8045126474,"EEN8312","NY","PAS","07/30/2015",14,"SUBN","TOYOT","T",16640,24290,24340,20160208,107,107,107,354051,"T402","M","1137A","","Q","F","16503","81st Ave","",0,408,"c","","YYYYYYY","","","WH","",2015,"",0,"E 42","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9127221",8223003478,"XZ575Y","NJ","PAS","04/13/2016",38,"VAN","CHEVR","T",10240,0,0,20160088,114,114,114,358601,"T401","C","1219P","","Q","I","N","45th St","25ft W/of Northern B",0,408,"h1","","Y","0900A","0700P","WHITE","",0,"",0,"26 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421877",1382361312,"EUH8620","NY","PAS","07/18/2015",72,"SDN","TOYOT","P",28890,77650,53120,20150731,47,47,47,923126,"0047","0000","0905A","","BX","O","844","E 242 ST","",0,408,"E2","","BBBBBBB","ALL","ALL","TAN","0",2007,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3414133",7493064702,"CRA8954","NY","PAS","10/22/2015",38,"SUBN","JEEP","T",14390,0,0,20170208,112,112,112,362214,"T401","S","1026A","","Q","I","E","68th Rd","30ft N/of Queens Blv",0,408,"h1","","Y","0900A","0700P","GY","",2014,"",0,"61-A","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857827",7490310957,"LEASEIT2","NY","SRF","08/15/2015",37,"SUBN","HONDA","T",15040,28990,59990,20160402,112,112,112,353158,"T402","C","0256P","0248P","Q","F","107-23","71st Rd","",0,408,"h1","","Y","0830A","0700P","WH","",2014,"405-3019",0,"03 4","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2622399",8026940684,"EUM7773","NY","PAS","09/14/2015",14,"4DSD","NISSA","T",23190,18190,51090,20151207,103,103,103,355098,"T402","G","0813A","","Q","O","9043","149th St","",0,408,"c","","Y","0700A","1000A","WH","",2006,"",0,"02 4","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2847019",4610796685,"GSG7492","NY","OMS","10/07/2015",36,"4DSD","FORD","V",0,0,0,0,NA,0,0,0,"","","1252P","","","","","NB CONEY ISLAND AVE","@ LOCUST AVE",0,1180,"B","T","","","","BK","",2014,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766962",8004093413,"42967JM","NY","COM","06/29/2015",19,"DELV","INTER","T",23490,17790,18040,88888888,103,103,103,358216,"T402","B","0539P","","Q","F","88-25","153rd St","",0,408,"c3","","YYYYYYY","","","BROWN","",1996,"",0,"11 4","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3600007",8028138342,"2208263","IN","PAS","10/12/2015",84,"DELV","FRUEH","T",34890,0,0,88880088,18,18,18,346409,"T106","A","0757A","","NY","I","N","W 56th St","30ft W/of 6th Ave",0,408,"k7","","","","","BLACK","",0,"",0,"99 6","84-Platform lifts in low posit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7957443",7803120763,"T674101C","NY","OMT","03/04/2016",38,"4DSD","TOYOT","T",14630,35580,35630,20160430,61,61,61,362604,"T302","R","0516P","","K","O","1720","Avenue U","",0,408,"h1","","Y","1000A","0700P","BK","",2010,"",0,"33 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7239128",1407425535,"PAL5266","MN","PAS","02/09/2016",48,"DELV","","P",52930,50,93250,0,84,84,84,948135,"0084","0000","0203P","","K","O","367","JAY ST","",0,408,"E3","","BBBBBBB","ALL","ALL","WHT","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2352607",7020638727,"GSE1662","NY","PAS","08/27/2015",37,"SUBN","CADIL","T",73220,48830,27530,20160723,84,84,84,358147,"T301","B","1241P","1219P","K","F","120","Remsen St","",0,408,"h1","","YYYYY","0830A","0700P","BK","",2015,"301-3550",0,"03 3","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2626148",8022857142,"607KDK","MI","PAS","09/05/2015",40,"4DSD","NISSA","T",9230,5680,5780,20160888,72,72,72,333002,"T302","M","0426P","","K","F","613","53rd St","",0,408,"e2","","YYYYYYY","","","WHITE","",0,"",5,"J 32","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9461808",8075036414,"HGT3573","NY","PAS","05/24/2016",70,"4DSD","TOYOT","T",22190,13113,36530,88888888,32,32,32,356262,"T103","I","1011A","","NY","O","19","Hamilton Pl","",0,408,"j3","","","","","BLACK","",0,"",0,"12 7","70-Reg. Sticker Missing (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5958932",8036670082,"GMH3211","NY","PAS","01/21/2016",21,"4DSD","INFIN","T",14230,35030,67730,20160210,70,70,70,359321,"T302","O","1205P","","K","F","511","Avenue M","",0,408,"d1","","Y","1130A","0100P","WH","",2014,"",0,"02 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8975259",7983196131,"E74FPL","NJ","PAS","04/21/2016",14,"SUBN","JEEP","T",45590,18370,18390,88888888,19,19,19,355052,"T103","T","0846P","","NY","F","1305","York Ave","",0,408,"c","","YYYYYYY","","","WHITE","",0,"",0,"B 77","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9500679",8259019231,"GZC9241","NY","PAS","05/25/2016",20,"4DSD","HONDA","T",20390,0,0,20170607,106,106,106,361113,"T402","Y","0518P","","Q","I","W","110th St","60ft S/of Liberty Av",0,408,"d","","YYYYY","0800A","0600P","WH","",2007,"",0,"37 4","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4767215",8049972434,"56247MG","NY","COM","10/29/2015",46,"VAN","FRUEH","T",18530,10010,45590,88888888,19,19,19,356243,"T103","M","0554P","1200P","NY","F","400","E 77th St","",20151029,408,"F1","","","","","BROWN","",2015,"",0,"C 77","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297830",8016731855,"GMJ4106","NY","PAS","07/23/2015",46,"SUBN","HONDA","T",35730,12335,12330,20160422,70,70,70,362596,"T302","E","1146A","","K","F","280","E 21st St","",0,408,"f1","","","","","BR","",2014,"",0,"09 3","46A-Double Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6542603",7080523047,"GTA7154","NY","PAS","02/06/2016",71,"SUBN","PLYMO","T",59990,12840,51790,20160925,112,112,112,362639,"T402","G","0818P","","Q","F","95-56","Queens Blvd","",0,408,"j6","","YYYYYYY","","","GY","",1997,"",0,"18 4","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2570776",7972719093,"95376MD","NY","COM","09/17/2015",46,"VAN","WORKH","T",10210,0,0,88888888,19,19,19,361115,"T103","F","0509P","1200P","NY","I","W","3rd Ave","5ft N/of E 68th St",20150917,408,"F1","","","","","BROWN","",2007,"",0,"CC1","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481069",4608645614,"FFC5034","NY","PAS","07/15/2015",36,"SUBN","CHEVR","V",0,0,0,0,NA,0,0,0,"","","0735A","","","","","WB HILLSIDE AVE @ 13","6TH ST",0,1180,"B","T","","","","GY","",2014,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8543680",8038739267,"XDNK30","NJ","PAS","04/01/2016",42,"DELV","INTER","T",17530,10410,25390,88880088,13,13,13,361808,"T102","K","0609P","","NY","F","18","E 27th St","",0,408,"h1","","YYYYY","0800A","1000P","WHITE","",0,"144-3498",0,"18 6","42-Exp. Muni-Mtr (Com. Mtr. Z)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8419626",7286727370,"HCS3521","NY","PAS","04/17/2016",40,"SUBN","JEEP","T",13610,35450,35470,20171204,20,20,20,362283,"T103","Q","1235P","","NY","F","2330","Broadway","",0,408,"e2","","YYYYYYY","","","GY","",2015,"",7,"20 7","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3537252",8012348937,"98748MA","NY","COM","10/02/2015",16,"VAN","FORD","T",18210,10410,25390,20160831,19,19,19,362555,"T103","O","0902A","0821A","NY","F","2","E 61st St","",0,408,"k2","","Y","","","WH","",2008,"",0,"17 7","16-No Std (Com Veh) Com Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994376",8027471849,"GPT6464","NY","PAS","08/17/2015",37,"4DSD","DODGE","T",21790,0,0,20160914,6,6,6,355179,"T101","B","1140A","1108A","NY","I","E","Greenwich St","50ft N/of Horatio St",0,408,"h1","","Y","0700A","1100P","BK","",2010,"145-3016",0,"21 1","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5170352",1380956055,"5685930","NY","999","12/14/2015",71,"SUBN","CHEVR","P",8630,6480,6580,0,66,66,66,931465,"0066","0000","0224P","","K","F","1465","41 ST","",0,408,"J2","","BBBBBBB","ALL","ALL","RED","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6165677",7108302731,"EHC9228","NY","PAS","12/29/2015",38,"SUBN","CADIL","T",9690,26490,35780,20160503,111,111,111,357781,"T401","Q","0924A","","Q","F","213-02","42nd Ave","",0,408,"h1","","Y","0900A","0700P","BK","",2013,"",0,"44 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4284236",7053054433,"29420MD","NY","COM","11/24/2015",69,"VAN","FORD","T",17730,10410,25390,20170228,14,14,14,349904,"T106","B","1230P","","NY","F","12","E 37th St","",0,408,"h1","","Y","1000A","0400P","WH","",2013,"",0,"08 6","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2834084",4610490870,"GDP8257","NY","PAS","10/02/2015",36,"PICK","DODGE","V",0,0,0,0,NA,0,0,0,"","","0101P","","","","","WB QUEENS BLVD @ 36T","H ST",0,1180,"B","T","","","","BK","",2014,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406472",4609010860,"EED3556","NY","PAS","08/05/2015",36,"SUBN","NISSA","V",0,0,0,0,NA,0,0,0,"","","1234P","","","","","WB FLATLANDS AVE @ E","77TH ST",0,1180,"B","T","","","","BK","",2007,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7792157",7041866130,"ACK6703","NY","PAS","03/12/2016",21,"SUBN","TOYOT","T",29820,72920,48020,20170131,49,49,49,358563,"T202","S","0842A","","BX","F","2450","Eastchester Rd","",0,408,"d1","","Y  Y","0800A","0900A","GY","",2001,"",0,"H 22","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8687857",1409314492,"90848","MA","OMR","03/28/2016",3,"BUS","","P",28790,11610,19690,0,7,7,401,923739,"0401","0000","0156P","","NY","F","3","PIKE ST","",0,408,"D7","","BBBBBBB","ALL","ALL","WHT","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2809480",4610049788,"WHM29W","NJ","PAS","09/25/2015",36,"4 DR","ME/BE","V",0,0,0,0,NA,0,0,0,"","","0152P","","","","","NB OCEAN PKWY @ BEVE","RLEY RD",0,1180,"B","T","","","","BL","",1998,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024016",8043900954,"GTA7666","NY","PAS","08/31/2015",40,"SUBN","ME/BE","T",10640,7990,57490,20160915,114,114,114,345381,"T401","L","1019A","","Q","F","31-22","48th St","",0,408,"e2","","YYYYYYY","","","GY","",2001,"",5,"G 41","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905915",8043853782,"12359MG","NY","COM","06/30/2015",14,"DELV","FRUEH","T",54580,61090,9440,88888888,109,109,109,361114,"T401","Q","1059A","","Q","F","40-2R","Main St","",0,408,"c","","YYYYYYY","","","BROWN","",2015,"",0,"50-A","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7434500",7627933572,"HEX7613","NY","PAS","03/14/2016",71,"4DSD","NISSA","T",16310,0,0,20180308,7,7,7,356518,"T105","M","1036A","","NY","I","S","Delancey St","125ft W/of Columbia",0,408,"j6","","","","","GY","",2003,"",0,"N 99","71-Insp. Sticker Missing (NYS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296234",8016729824,"GSC1556","NY","PAS","07/06/2015",38,"2DSD","BMW","T",31330,6280,12330,20160723,70,70,70,357095,"T302","G","1038A","","K","F","80","Dahill Rd","",0,408,"h1","","Y","0900A","0700P","WH","",2014,"",0,"09 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2671470",8036778518,"FYM4504","NY","PAS","09/11/2015",21,"4DSD","MASSA","T",90880,54220,14680,20160517,62,62,62,356530,"T302","C","1141A","","K","O","2162","W 8th St","",0,408,"d1","","Y","1130A","0100P","WH","",2015,"",0,"33 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7900752",7497579782,"B72FTH","NJ","PAS","02/29/2016",21,"4DSD","AUDI","T",27430,42730,13430,88888888,88,88,88,332408,"T301","L","1156A","","K","F","547","Clinton Ave","",0,408,"d1","","Y","1130A","0100P","BLACK","",0,"",0,"H 31","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8980860",8022344849,"FRY6924","NY","PAS","04/12/2016",21,"SUBN","HONDA","T",69330,5680,5780,20171013,78,78,78,361382,"T302","R","1140A","","K","F","126","Park Pl","",0,408,"d1","","Y  Y","1130A","0100P","BLACK","",2008,"",0,"57 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6418193",1404286597,"PC410105","DE","PAS","01/29/2016",60,"SDN","SUZUK","P",28790,6740,57390,0,114,114,111,944077,"0111","0000","1004P","","Q","F","21-10","ASTORIA BLVD","",0,408,"D","","BBBBBBB","ALL","ALL","WHITE","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4904844",4614643243,"Y67FRW","NJ","PAS","12/23/2015",36,"WAGO","NISSA","V",0,0,0,0,NA,0,0,0,"","","0713A","","","","","NB BOSTON RD @ ELY A","VE",0,1180,"B","T","","","","GY","",2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9375897",7765879066,"HEH4949","NY","PAS","04/29/2016",98,"4DSD","TOYOT","T",17440,0,0,20180322,102,102,102,361113,"T402","E","0234P","","Q","I","N","86th Dr","75ft W/of 94th St",0,408,"f2","","","","","BLACK","",2016,"",0,"32 4","98-Obstructing Driveway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5563593",8048647928,"EWN2334","NY","PAS","12/27/2015",17,"SUBN","TOYOT","T",10010,17590,17650,20160105,13,13,13,357783,"T102","I","0655A","","NY","O","530","1st Ave","",0,408,"c4","","YYYYYYY","","","BK","",2004,"",0,"C 17","17-No Stand (exc auth veh)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
