"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"9057302",1363518458,"57640JJ","NY","COM","10/14/2014",10,"DELV","WORKH","P",10810,34610,34630,"01/01/20150228 12:00:00 PM",14,14,420,936880,"0420","0000","0913A","","NY","F","671","8 AVE","","01/05/0001 12:00:00 PM",408,"C","","BBBBBBB","ALL","ALL","WT",0,2002,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8797214",7758799590,"34560MD","NY","COM","06/06/2015",14,"REFG","ISUZU","T",7040,0,0,"01/01/20170430 12:00:00 PM",108,108,108,356555,"T803","A","0948P","","Q","I","N","23rd St","5ft E/of 51st Ave","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","OR",NA,2013,"",0,"I 42","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"835505",7345477710,"65988JV","NY","COM","03/03/2015",69,"VAN","CHEVR","T",24890,24890,10210,"01/01/20161130 12:00:00 PM",17,17,17,330692,"T503","B1","0816A","","NY","F","441","Lexington Ave","","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","0700A","0700P","BLUE",NA,2007,"",0,"07 7","69-Failure to Disp Muni Recpt","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9198425",7108732567,"GFS5150","NY","PAS","04/20/2015",38,"SUBN","HONDA","T",10330,18950,5580,"01/01/20170326 12:00:00 PM",68,68,68,361855,"T302","P","0306P","","K","O","478","Bay Ridge Pky","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","BL",NA,2010,"",0,"36 3","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"465217",8032752171,"55223MC","NY","COM","02/21/2015",69,"REFG","GMC","T",27100,24050,21230,"01/01/20161230 12:00:00 PM",1,1,1,358187,"T105","N","0503P","","NY","F","81","Nassau St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0700A","0700P","WHITE",NA,2013,"",0,"R 99","69-Failure to Disp Muni Recpt","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8379317",5086286943,"GJJ2192","NY","PAS","05/19/2015",7,"4DSD","SUBAR","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0545P","","","","","EB GRAND CENTRAL PKW","Y SVC RD @ 72ND RD","01/05/0001 12:00:00 PM",1111,"D","T","","","","BL",NA,2014,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2029347",1378259257,"G22EMW","NJ","PAS","12/19/2014",37,"SDN","KIA","X",0,40404,40404,"01/01/20180630 12:00:00 PM",19,19,977,582095,"0977","0000","0324A","","NY","F","599","MAINST","","01/05/0001 12:00:00 PM",408,"K6","","BBBBBBB","ALL","ALL","BLACK",0,0,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9302671",1375714430,"GSC3234","NY","OMS","09/18/2014",50,"SDN","DODGE","P",11320,27120,33020,"01/01/20150930 12:00:00 PM",48,48,48,916209,"0048","0000","0910A","","BX","F","2244","BASSFORD AVE","","01/05/0001 12:00:00 PM",408,"F1","","BBBBBBB","ALL","ALL","GRY",0,2013,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10431156",8000837110,"7919DLP","NJ","PAS","10/16/2014",38,"SUBN","NISSA","T",57790,17140,17340,"01/01/88888888 12:00:00 PM",115,115,115,358629,"T401","D","0849A","","Q","F","84-18","Northern Blvd","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0400P","GREY",NA,0,"",0,"22-A","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"269566",8026200690,"T619094C","NY","OMT","01/08/2015",71,"SUBN","TOYOT","T",0,0,0,"01/01/20150831 12:00:00 PM",104,104,104,357054,"T401","N","0218P","","Q","I","S","84th St","0ft E/of 56th Ave","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","GY",NA,2012,"",0,"B 41","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11405534",7150757194,"5AJJH8","CT","999","11/02/2014",14,"SUBN","TOYOT","T",13310,31990,25190,"01/01/88880088 12:00:00 PM",6,6,6,356550,"T800","B2","0000A","","NY","F","183","Bleecker St","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","WHITE",NA,0,"",0,"C 77","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5308683",1377657760,"71320ME","NY","COM","01/13/2015",45,"VAN","FORD","P",44990,35730,35750,"01/01/20161031 12:00:00 PM",24,24,24,947176,"0024","0000","1247P","","NY","F","789","WEST END AVE","","01/05/0001 12:00:00 PM",408,"C","","BBBBBBB","ALL","ALL","WH",0,2008,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3145313",1369584155,"GVW2353","NY","PAS","05/04/2015",74,"SDN","HYUND","P",66920,62420,67620,"01/01/20160303 12:00:00 PM",43,43,808,936622,"0808","0000","0840A","","BX","O","1817","STORY AVE","","01/05/0001 12:00:00 PM",408,"A1","","BBBBBBB","ALL","ALL","WHITE",0,2013,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9027423",8039354869,"DVNV10","FL","PAS","05/03/2015",14,"4DSD","PORSC","T",34570,10610,10810,"01/01/20151088 12:00:00 PM",14,14,14,355145,"T106","GP","1039A","","NY","F","252","W 40th St","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","BLUE",NA,0,"",0,"14 6","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3405075",7278296444,"47679MD","NY","COM","05/19/2015",21,"VAN","FORD","T",17110,12210,12310,"01/01/20170331 12:00:00 PM",9,9,9,346330,"T105","M","1117A","","NY","O","629","E 6th St","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","1100A","1230A","WH",NA,2013,"",0,"N 99","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3925112",7804779318,"CFS8929","NC","PAS","01/22/2015",37,"4DSD","TOYOT","T",11710,0,0,"01/01/20150388 12:00:00 PM",26,26,26,361371,"T103","J","1102A","1055A","NY","I","E","Amsterdam Ave","25ft S/of W 119th St","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","TAN",NA,0,"138-9700",0,"40 7","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3565762",7123318020,"8F98H","NY","OMT","06/09/2015",20,"TAXI","FORD","T",49690,22640,22840,"01/01/20150731 12:00:00 PM",107,107,107,353083,"T402","L","0727A","","Q","O","139-40","Hillside Ave","","01/05/0001 12:00:00 PM",408,"d","","Y","0700A","0700P","YW",NA,2012,"",0,"C 42","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11501091",8020835398,"GTB7934","NY","PAS","04/27/2015",20,"4DSD","BMW","T",65930,95030,19530,"01/01/20161001 12:00:00 PM",94,94,94,357368,"T301","O","0246P","","K","F","111A","N 3rd St","","01/05/0001 12:00:00 PM",408,"d","","YYYYY","0800A","0400P","WH",NA,2005,"",0,"H 31","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1966712",1374497733,"GVB8375","NY","PAS","11/20/2014",71,"SUBN","CHEVR","P",25150,22975,23037,"01/01/20161102 12:00:00 PM",105,105,105,948950,"0105","0000","0135P","","Q","F","146-10","184 ST","","01/05/0001 12:00:00 PM",408,"F7","","BBBBBBB","ALL","ALL","GRAY",0,2002,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5119608",7049066990,"33917MG","NY","COM","02/27/2015",69,"VAN","ME/BE","T",21690,12710,26990,"01/01/20150323 12:00:00 PM",5,5,5,361860,"T101","E","0423P","","NY","F","176","Grand St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","WHITE",NA,2015,"",0,"74 1","69-Failure to Disp Muni Recpt","","","",NA,NA,NA,NA,NA,NA,NA,NA
"132195",7046623570,"GVP4580","NY","PAS","04/17/2015",38,"4DSD","LINCO","T",14010,20090,20640,"01/01/20170111 12:00:00 PM",5,5,5,361276,"T101","C","1135A","","NY","O","89","Canal St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","SILVE",NA,2005,"",0,"37 1","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1329296",8004598924,"74943","NY","MED","01/17/2015",68,"SUBN","HONDA","T",70430,48830,61630,"01/01/20150615 12:00:00 PM",84,84,84,357064,"T301","S","1208P","","K","O","98","Pierrepont St","","01/05/0001 12:00:00 PM",408,"a1","","","","","BL",NA,2007,"",0,"01 3","68-Not Pkg. Comp. w Psted Sign","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7974522",1370007899,"TGN32C","NJ","PAS","09/07/2014",14,"TRLR","","S",87730,53530,73120,"01/05/0001 12:00:00 PM",90,90,0,611186,"0PIU","0000","0807A","","K","F","101","VARICK AVE","","01/05/0001 12:00:00 PM",408,"D1","","BBBBBBB","ALL","ALL","SILVE",0,0,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4791817",7699116320,"FCV7489","PA","PAS","11/15/2014",38,"SUBN","FORD","T",10880,16830,7430,"01/01/20150288 12:00:00 PM",62,62,62,356956,"T302","G","0844A","","K","F","2271","86th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","RED",NA,0,"",0,"06 3","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1357230",7861982452,"OXX2800","NJ","PAS","02/19/2015",3,"BUS","NS/OT","T",34610,10810,10910,"01/01/88888888 12:00:00 PM",14,14,14,361801,"T102","L","0431P","","NY","O","327","W 42nd St","","01/05/0001 12:00:00 PM",408,"C1","","","","","WHITE",NA,0,"",0,"99 6","03-Unauth passenger pick-up","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1008662",7938357315,"AM126G","NJ","PAS","01/09/2015",46,"DELV","FRUEH","T",33890,0,0,"01/01/88888888 12:00:00 PM",6,6,6,353413,"T101","E","0118P","1200P","NY","I","S","W 3rd St","5ft E/of Laguardia P","01/05/0001 12:00:00 PM",408,"F1","","","","","GREEN",NA,0,"",0,"57 1","46B-Double Parking (Com-100Ft)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8810086",7625149560,"EFD2891","NY","PAS","10/17/2014",20,"SUBN","LEXUS","T",35690,8990,9140,"01/01/20160224 12:00:00 PM",111,111,111,354064,"T803","A","0843P","","Q","O","3811","Bell Blvd","","01/05/0001 12:00:00 PM",408,"d","","YYYYYYY","","","GY",NA,2010,"",0,"D 42","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6499543",1374623799,"HJQ557","SC","PAS","10/26/2014",14,"SUBN","GMC","P",0,0,0,"01/05/0001 12:00:00 PM",115,115,115,953539,"0115","0000","1004A","","Q","","","W/S 111 ST","2 FT N/O NORTHERN BL","01/05/0001 12:00:00 PM",408,"F1","","BBBBBBB","ALL","ALL","BL",0,0,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7232914",4603000613,"ETX9482","NY","PAS","10/09/2014",36,"SUBN","JEEP","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0804A","","","","","EB ATLANTC AV. HENDR","X ST - HIGHLND PL","01/05/0001 12:00:00 PM",1180,"B","T","","","","BL",NA,2009,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4510498",7807585638,"FET7161","NY","PAS","07/05/2014",70,"SUBN","MAZDA","T",18240,51090,17790,"01/01/20140704 12:00:00 PM",102,102,102,353995,"T402","G","1056A","","Q","O","87-03","90th St","","01/05/0001 12:00:00 PM",408,"j3","","YYYYYYY","","","BLACK",NA,2010,"",0,"17 4","70A-Reg. Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5470640",8001654540,"FAW9162","NY","PAS","07/21/2014",71,"4DSD","DODGE","T",20890,20880,10510,"01/01/20140630 12:00:00 PM",1,1,1,330551,"T105","X","0227P","","NY","F","90","Franklin St","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","TN",NA,2010,"",0,"S 99","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5192206",1379638045,"EUV3322","NY","PAS","03/14/2015",40,"SUBN","HONDA","P",16190,16440,16590,"01/01/20150916 12:00:00 PM",104,104,104,947556,"0104","0000","0555P","","Q","F","7950","78 AVE","","01/05/0001 12:00:00 PM",408,"F2","","BBBBBBB","ALL","ALL","GREEM",0,2009,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"701876",8045925681,"GKB4826","NY","PAS","06/24/2015",21,"SUBN","HONDA","T",16380,40404,40404,"01/01/20150908 12:00:00 PM",62,62,62,352979,"T302","Q","0915A","","K","F","3630","Bay 19th St","","01/05/0001 12:00:00 PM",408,"d1","","Y","0830A","1000A","GY",NA,2013,"",0,"W 32","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11425838",7750774634,"GNZ6097","NY","PAS","02/11/2015",38,"4DSD","CADIL","T",15020,28710,28740,"01/01/20160330 12:00:00 PM",47,47,47,361829,"T202","X","0248P","","BX","O","4330","Bronx Blvd","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","BK",NA,2006,"",0,"18A","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2928726",7151180380,"SRXER","NY","SPO","06/03/2015",37,"4DSD","ME/BE","T",35580,0,0,"01/01/20160227 12:00:00 PM",61,61,61,361288,"T302","I","0137P","0118P","K","I","W","E 17th St","50ft S/of Avenue U","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BK",NA,2015,"306-3131",0,"34 3","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3588419",7706726150,"BKW2231","NY","PAS","08/26/2014",21,"4DSD","CHEVR","T",67830,40404,40404,"01/01/20160524 12:00:00 PM",60,60,60,331325,"T302","L","0839A","","K","O","2926","Oceanview Ave","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0800A","0930A","BLUE",NA,2006,"",0,"N 32","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10200060",7210742402,"57685","NY","MED","12/24/2014",38,"4DSD","VOLVO","T",23190,18190,51090,"01/01/20150426 12:00:00 PM",103,103,103,346343,"T402","D","0407P","","Q","O","90-36","149th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","BK",NA,2013,"",0,"02 4","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2887908",7169182518,"GEW9354","NY","PAS","08/15/2014",38,"SUBN","FORD","T",29620,24730,60520,"01/01/20150528 12:00:00 PM",45,45,45,358662,"T202","D","0213P","","BX","F","3727","E Tremont Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BLACK",NA,2004,"",0,"22P","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5812816",7720642235,"64770MA","NY","COM","10/29/2014",40,"VAN","FORD","T",5780,86530,72230,"01/01/20161031 12:00:00 PM",78,78,78,357744,"T302","K","0950A","","K","F","95","7th Ave","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","BK",NA,2003,"",0,"59 3","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11779209",7390647437,"S63AET","NJ","PAS","02/13/2015",40,"SUBN","HONDA","T",27790,0,0,"01/01/88888888 12:00:00 PM",25,25,25,354084,"T103","L","0233P","","NY","I","W","Park Ave","40ft N/of E 127th St","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","GREY",NA,0,"",1,"CC2","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3764057",7535517249,"GPJ5963","NY","PAS","05/01/2015",71,"SUBN","JEEP","T",24730,41330,69230,"01/01/20160330 12:00:00 PM",88,88,88,355531,"T301","G","1153A","","K","O","1","Carlton Ave","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","BL",NA,2014,"",0,"08 3","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11518498",8026958639,"GRC1628","NY","PAS","04/21/2015",40,"4DSD","NISSA","T",16140,18290,60810,"01/01/20160901 12:00:00 PM",102,102,102,333163,"T402","M","0250A","","Q","F","91-03","77th St","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","WH",NA,2002,"",8,"N 42","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7596523",5086130384,"FSF1529","NY","PAS","05/10/2015",7,"SUBN","ME/BE","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0355P","","","","","WEST END AVE (S/B) @","66TH ST","01/05/0001 12:00:00 PM",1111,"D","T","","","","GY",NA,2012,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8915834",1364763643,"GCG3086","NY","COM","06/26/2014",78,"VAN","DODGE","P",25600,35780,10590,"01/01/20141031 12:00:00 PM",111,111,111,943499,"0111","0000","0138A","0110A","Q","F","47-10","194 ST","","01/01/20140626 12:00:00 PM",408,"J7","","BBBBBBB","ALL","ALL","BLUE",0,2002,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7716279",4608166967,"YGT37T","NJ","PAS","06/16/2015",36,"VAN","TOYOT","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1100A","","","","","NB BAY PKWY @ 63RD S","T","01/05/0001 12:00:00 PM",1180,"B","T","","","","BL",NA,2005,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"641583",8014191638,"GST2261","NY","PAS","04/28/2015",37,"SUBN","VOLVO","T",13430,49630,48830,"01/01/20160820 12:00:00 PM",84,84,84,361328,"T301","H","1239P","1233P","K","F","115","Atlantic Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BL",NA,1998,"301-3037",0,"01 3","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10889345",7331009229,"FMA3174","NY","PAS","12/31/2014",21,"4DSD","HONDA","T",54580,11640,36400,"01/01/20150606 12:00:00 PM",109,109,109,358155,"T401","M","0850A","","Q","O","56-30","Main St","","01/05/0001 12:00:00 PM",408,"d1","","Y","0830A","0900A","BL",NA,2014,"",0,"A 41","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3303573",7716674754,"DFT4082","NY","PAS","03/05/2015",38,"SUBN","LEXUS","T",13610,35650,35670,"01/01/20150512 12:00:00 PM",24,24,24,361291,"T103","N","0432P","","NY","O","2528","Broadway","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","1000P","BK",NA,2014,"",0,"53 7","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9850567",7309568333,"3SRL80","MA","PAS","08/26/2014",40,"4DSD","NS/OT","T",18370,24890,10210,"01/01/88880088 12:00:00 PM",19,19,19,361037,"T103","R","0608P","","NY","O","141","E 69th St","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","BLUE",NA,0,"",8,"46 7","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8920559",8036354913,"GMZ1638","NY","PAS","05/21/2015",21,"SUBN","TOYOT","T",35230,14080,14130,"01/01/20160210 12:00:00 PM",70,70,70,359576,"T302","B","1148A","","K","F","1048","E 10th St","","01/05/0001 12:00:00 PM",408,"d1","","Y","1130A","0100P","RD",NA,2013,"",0,"02 3","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4444185",7352766637,"300XSN","CT","PAS","01/17/2015",37,"4DSD","ME/BE","T",10410,18930,22000,"01/01/20150088 12:00:00 PM",23,23,23,352957,"T103","M","1146A","1103A","NY","O","1184","5th Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","1000P","WHITE",NA,0,"134-8095",0,"16 7","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7050379",4604755152,"KETZY","NY","SRF","01/15/2015",36,"SUBN","ROVER","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0228P","","","","","WB GOETHALS RD N @ J","ULES DR","01/05/0001 12:00:00 PM",1180,"B","T","","","","GY",NA,2014,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1817975",1377022845,"16207TC","NY","TRC","02/28/2015",20,"DELV","PETER","P",10910,34550,34570,"01/01/20150131 12:00:00 PM",14,14,14,956834,"0014","0000","0850A","","NY","F","542","9AVE","","01/05/0001 12:00:00 PM",408,"E1","","BBBBBBB","ALL","ALL","BLUE",0,2013,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3085991",7968193369,"EKG8459","NY","PAS","01/25/2015",71,"4DSD","KIA","T",54190,46890,36990,"01/01/20160702 12:00:00 PM",103,103,103,333163,"T402","M","0737A","","Q","F","109-53","Liverpool St","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","BK",NA,2007,"",0,"10 4","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8304132",5085407374,"T619871C","NY","OMT","03/22/2015",7,"SUBN","TOYOT","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0917A","","","","","REMSEN AVE (N/B) @ W","INTHROP ST","01/05/0001 12:00:00 PM",1111,"D","T","","","","GY",NA,2008,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7837402",1363467529,"XAPU59","NJ","PAS","09/19/2014",21,"DELV","FRLT","X",12110,17070,17090,"01/05/0001 12:00:00 PM",9,9,0,355290,"SICA","0000","0845A","","NY","F","62","AVE A","","01/05/0001 12:00:00 PM",408,"D1","","YYYYYYB","0830A","0900A","WHT",0,0,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5559360",8004473817,"GST8122","NY","PAS","12/31/2014",14,"SUBN","NISSA","T",5580,80330,33730,"01/01/20161016 12:00:00 PM",78,78,78,358908,"T302","D","0356P","","K","F","139","5th Ave","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","BK",NA,2007,"",0,"56 3","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9754487",7125941667,"2097407","IN","PAS","10/07/2014",31,"DELV","GMC","T",34810,0,0,"01/01/20140088 12:00:00 PM",18,18,18,331700,"T106","F","0722A","","NY","I","S","W 52nd St","40ft W/of 5th Ave","01/05/0001 12:00:00 PM",408,"l3","","YYYYY","0700A","0600P","YELLO",NA,0,"",0,"S4 9","31-No Stand (Com. Mtr. Zone)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5585474",8027561280,"GGP5327","NY","PAS","05/05/2015",21,"4DSD","NISSA","T",16310,0,0,"01/01/20150527 12:00:00 PM",7,7,7,330198,"T101","M","0921A","","NY","I","S","Delancey St","50ft E/of Pitt St","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0900A","1030A","BK",NA,2013,"",0,"E 10","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8082130",5080832563,"GDS3946","NY","PAS","06/05/2014",7,"SUBN","TOYOT","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0945P","","","","","ROCKAWAY BLVD (W/B)","@ GUY R BREWER BLVD","01/05/0001 12:00:00 PM",1111,"D","T","","","","GR",NA,1995,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3366570",8022168075,"JJD9925","VA","PAS","05/15/2015",38,"4DSD","LEXUS","T",86630,26230,77930,"01/01/20160488 12:00:00 PM",67,67,67,361140,"T302","K","0504P","","K","F","887","Utica Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","RED",NA,0,"",0,"28 3","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10031386",7652257980,"BNB6070","NY","PAS","05/15/2015",21,"SUBN","HONDA","T",90530,9830,14380,"01/01/20160805 12:00:00 PM",62,62,62,351343,"T302","A","0936A","","K","F","1543","W 1st St","","01/05/0001 12:00:00 PM",408,"d1","","Y","0930A","1100A","BL",NA,2009,"",0,"04 3","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7356299",5081789525,"GLJ6725","NY","PAS","07/24/2014",7,"4DSD","VOLVO","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0954P","","","","","BORDEN AVE (E/B) @ G","REENPOINT AVE","01/05/0001 12:00:00 PM",1111,"D","T","","","","WH",NA,2014,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6191705",7657369784,"26220ME","NY","COM","11/13/2014",71,"PICK","CHEVR","T",10010,18410,18430,"01/01/20151031 12:00:00 PM",19,19,19,354070,"T103","CC","1055A","","NY","F","1330","1st Ave","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","WH",NA,2010,"",0,"53 7","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10629698",1378309236,"GMR7380","NY","PAS","08/17/2014",72,"SUBN","MERCU","P",94630,87130,75330,"01/01/20150716 12:00:00 PM",75,75,165,954051,"0165","0000","0700P","","K","F","300","WORTMAN AVE","","01/05/0001 12:00:00 PM",408,"F1","","BBBBBBB","ALL","ALL","WHITE",0,2002,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10050684",8011848963,"GVZ5075","NY","PAS","01/16/2015",20,"4DSD","CHRYS","T",36050,10610,10810,"01/01/20170101 12:00:00 PM",32,32,32,330076,"T103","AA","0712A","","NY","F","204","W 114th St","","01/05/0001 12:00:00 PM",408,"d","","YYYYY","0700A","0600P","WHITE",NA,2014,"",0,"H 77","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2495770",7950688166,"11384MA","NY","COM","10/20/2014",38,"VAN","FORD","T",10110,17030,27118,"01/01/20160930 12:00:00 PM",9,9,9,359578,"T101","C","0943A","","NY","O","38","2nd Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","1000P","WH",NA,2010,"",0,"35 1","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
